timestamp,machine_id,machine_type,servo_motor_rpm,hydraulic_pressure_psi,temperature_celsius,vibration_mm_per_s,operation_time_hours,cycle_count,joint_wear_percent,status,time_since_maintenance,hour_of_day,day_of_week
2025-03-06T14:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1179.25,1963.22,65.64,0.682,4.73,452,0.56,NORMAL,4.73,14,3
2025-03-06T14:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1239.55,1925.83,65.1,0.552,5.32,434,-1.85,NORMAL,5.32,14,3
2025-03-06T14:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1192.0,2071.48,65.78,0.407,4.67,380,3.38,NORMAL,4.67,14,3
2025-03-06T15:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1172.41,2075.06,83.7,0.444,5.39,439,3.76,FAILURE,5.39,15,3
2025-03-06T15:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1250.27,2027.48,60.77,0.611,4.89,458,1.74,NORMAL,4.89,15,3
2025-03-06T15:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1169.3,1954.92,68.6,0.636,5.45,449,0.47,NORMAL,5.45,15,3
2025-03-06T15:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1201.01,2056.13,69.04,0.577,4.75,385,3.1,NORMAL,4.75,15,3
2025-03-06T16:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1228.31,2019.51,65.18,0.436,5.51,451,-3.04,NORMAL,5.51,16,3
2025-03-06T16:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1213.9,2022.51,66.36,0.331,4.96,468,6.06,NORMAL,4.96,16,3
2025-03-06T16:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1197.35,1968.99,67.34,0.299,5.59,460,-2.91,NORMAL,5.59,16,3
2025-03-06T16:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1248.36,1978.1,67.5,0.319,4.81,392,4.87,NORMAL,4.81,16,3
2025-03-06T17:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1179.09,2064.14,64.2,0.352,5.63,458,-0.18,NORMAL,5.63,17,3
2025-03-06T17:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1216.5,1899.39,67.93,0.696,5.11,474,2.81,NORMAL,5.11,17,3
2025-03-06T17:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1190.91,1940.49,67.17,0.591,5.76,468,-1.4,NORMAL,5.76,17,3
2025-03-06T17:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1189.04,1946.75,64.19,0.422,4.87,401,-1.5,NORMAL,4.87,17,3
2025-03-06T18:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1179.09,1770.6,64.2,0.352,5.75,473,-0.18,NORMAL,5.75,18,3
2025-03-06T18:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1164.56,1908.35,62.42,0.348,5.18,482,3.4,NORMAL,5.18,18,3
2025-03-06T18:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1190.91,1940.49,67.17,0.929,5.82,473,-1.4,NORMAL,5.82,18,3
2025-03-06T18:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1195.35,2099.78,64.37,0.641,5.03,406,-2.54,NORMAL,5.03,18,3
2025-03-06T19:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1174.34,2005.33,61.92,0.614,5.81,479,0.3,NORMAL,5.81,19,3
2025-03-06T19:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1237.21,2074.42,60.35,0.33,5.24,491,-0.08,NORMAL,5.24,19,3
2025-03-06T19:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1208.7,2064.94,61.24,0.684,6.01,479,1.72,NORMAL,6.01,19,3
2025-03-06T19:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1246.45,2066.5,61.02,0.513,5.18,416,-1.36,NORMAL,5.18,19,3
2025-03-06T20:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1192.54,1964.93,64.39,0.402,5.9,484,4.35,NORMAL,5.9,20,3
2025-03-06T20:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1195.32,2000.52,69.58,0.323,5.32,499,3.08,NORMAL,5.32,20,3
2025-03-06T20:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1151.14,2056.63,64.57,0.358,6.12,486,1.29,NORMAL,6.12,20,3
2025-03-06T20:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1220.16,2094.79,68.45,0.585,5.28,425,3.21,NORMAL,5.28,20,3
2025-03-06T21:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1221.84,1935.85,65.95,0.647,5.97,497,6.14,NORMAL,5.97,21,3
2025-03-06T21:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1234.67,1921.91,68.57,0.642,5.37,511,-2.39,NORMAL,5.37,21,3
2025-03-06T21:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1158.6,1979.78,62.38,0.433,6.24,493,-1.0,NORMAL,6.24,21,3
2025-03-06T21:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1224.86,2002.32,64.14,0.573,5.42,431,5.07,NORMAL,5.42,21,3
2025-03-06T22:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1199.66,1908.31,67.69,0.547,6.04,506,5.64,NORMAL,6.04,22,3
2025-03-06T22:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1235.3,1963.73,66.16,0.653,5.55,516,4.58,NORMAL,5.55,22,3
2025-03-06T22:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1194.05,1929.25,67.28,0.3,6.31,499,-1.56,NORMAL,6.31,22,3
2025-03-06T22:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1230.31,2024.79,60.08,0.55,5.6,437,-3.03,NORMAL,5.6,22,3
2025-03-06T23:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1215.39,1952.86,69.55,0.614,6.2,513,-0.6,NORMAL,6.2,23,3
2025-03-06T23:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1235.3,1963.73,82.21,0.653,5.72,526,4.58,NORMAL,5.72,23,3
2025-03-06T23:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1195.82,1993.28,66.29,0.599,6.49,508,-0.52,NORMAL,6.49,23,3
2025-03-06T23:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1230.31,1774.3,60.08,0.55,5.7,444,-3.03,NORMAL,5.7,23,3
2025-03-07T00:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1224.96,2043.6,69.94,0.658,6.3,518,-2.12,NORMAL,6.3,0,4
2025-03-07T00:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1192.38,1959.65,62.4,0.531,5.82,535,3.03,NORMAL,5.82,0,4
2025-03-07T00:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1197.6,1990.44,61.38,0.614,6.57,523,4.67,NORMAL,6.57,0,4
2025-03-07T00:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1212.73,2095.57,67.75,0.345,5.82,452,2.64,NORMAL,5.82,0,4
2025-03-07T01:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1177.53,2047.97,69.07,0.341,6.44,530,1.89,NORMAL,6.44,1,4
2025-03-07T01:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1172.2,1982.27,62.55,0.653,6.01,549,5.12,NORMAL,6.01,1,4
2025-03-07T01:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1198.65,1950.2,63.87,0.521,6.66,536,-0.47,NORMAL,6.66,1,4
2025-03-07T01:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1187.26,2064.17,63.41,0.696,5.91,458,-2.72,NORMAL,5.91,1,4
2025-03-07T02:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1234.29,1910.23,61.68,0.507,6.56,537,3.35,NORMAL,6.56,2,4
2025-03-07T02:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1236.44,2053.46,63.87,0.57,6.08,563,-0.31,NORMAL,6.08,2,4
2025-03-07T02:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1196.79,2066.43,61.89,0.472,6.79,543,0.82,NORMAL,6.79,2,4
2025-03-07T02:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1192.97,1941.01,68.69,0.589,6.07,467,0.79,NORMAL,6.07,2,4
2025-03-07T03:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1213.37,1938.41,66.79,0.701,6.68,548,-0.07,NORMAL,6.68,3,4
2025-03-07T03:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1247.36,2086.47,67.09,0.332,6.2,577,2.18,NORMAL,6.2,3,4
2025-03-07T03:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1186.88,1938.94,64.59,0.684,6.95,557,6.43,NORMAL,6.95,3,4
2025-03-07T03:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1185.01,1922.95,63.65,0.674,6.18,479,-0.59,NORMAL,6.18,3,4
2025-03-07T04:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1211.6,1905.76,64.44,0.465,6.79,555,0.53,NORMAL,6.79,4,4
2025-03-07T04:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1242.11,2028.93,66.09,0.449,6.4,584,5.94,NORMAL,6.4,4,4
2025-03-07T04:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1201.97,1970.29,64.37,0.378,7.14,570,6.21,NORMAL,7.14,4,4
2025-03-07T04:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1161.83,1955.97,63.09,0.418,6.38,490,-1.78,NORMAL,6.38,4,4
2025-03-07T05:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1213.61,2055.64,68.36,0.368,6.89,566,3.05,NORMAL,6.89,5,4
2025-03-07T05:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1203.2,2030.8,69.57,0.425,6.57,595,2.49,NORMAL,6.57,5,4
2025-03-07T05:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1197.73,2056.82,66.23,0.676,7.2,579,4.49,NORMAL,7.2,5,4
2025-03-07T05:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1183.67,1939.89,69.38,0.542,6.56,501,3.32,NORMAL,6.56,5,4
2025-03-07T06:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1220.35,1900.55,64.26,0.617,7.08,576,0.68,NORMAL,7.08,6,4
2025-03-07T06:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1321.55,2030.8,69.57,0.425,6.63,600,2.49,NORMAL,6.63,6,4
2025-03-07T06:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1163.39,1915.86,61.93,0.432,7.25,587,-1.41,NORMAL,7.25,6,4
2025-03-07T06:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1240.78,1975.64,67.46,0.563,6.65,510,-0.9,NORMAL,6.65,6,4
2025-03-07T07:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1185.84,1934.46,65.95,0.41,7.23,591,4.2,NORMAL,7.23,7,4
2025-03-07T07:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1214.38,2097.71,61.19,0.659,6.71,614,-2.23,NORMAL,6.71,7,4
2025-03-07T07:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1157.28,2015.12,60.16,0.65,7.32,601,3.3,NORMAL,7.32,7,4
2025-03-07T07:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1181.79,1972.16,60.77,0.408,6.72,519,-3.24,NORMAL,6.72,7,4
2025-03-07T08:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1189.16,2093.36,67.76,0.408,7.38,597,-0.26,NORMAL,7.38,8,4
2025-03-07T08:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1157.74,2006.51,63.07,0.602,6.79,627,0.14,NORMAL,6.79,8,4
2025-03-07T08:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1163.97,2095.85,68.43,0.448,7.45,613,5.81,NORMAL,7.45,8,4
2025-03-07T08:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1205.07,2097.69,60.61,0.615,6.86,528,-3.14,NORMAL,6.86,8,4
2025-03-07T09:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1158.39,2002.93,64.12,0.526,7.47,604,6.78,NORMAL,7.47,9,4
2025-03-07T09:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1203.59,2024.18,61.62,0.577,6.93,638,6.86,NORMAL,6.93,9,4
2025-03-07T09:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1227.76,1944.76,66.33,0.682,7.64,618,-2.15,NORMAL,7.64,9,4
2025-03-07T09:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1175.98,2051.27,66.87,0.697,6.95,543,0.89,NORMAL,6.95,9,4
2025-03-07T10:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1175.86,1934.89,62.04,0.515,7.65,611,-1.73,NORMAL,7.65,10,4
2025-03-07T10:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1207.77,1909.94,66.41,0.594,7.09,652,3.32,NORMAL,7.09,10,4
2025-03-07T10:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1164.02,1920.86,62.46,0.431,7.74,627,2.41,NORMAL,7.74,10,4
2025-03-07T10:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1197.96,1922.16,63.67,0.549,7.08,555,3.15,NORMAL,7.08,10,4
2025-03-07T11:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1193.3,1995.51,65.02,0.578,7.83,620,2.26,NORMAL,7.83,11,4
2025-03-07T11:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1213.76,2034.1,66.05,0.53,7.19,664,-1.98,NORMAL,7.19,11,4
2025-03-07T11:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1171.32,1955.86,68.58,0.648,7.92,639,-2.39,NORMAL,7.92,11,4
2025-03-07T11:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1245.76,2041.25,67.6,0.409,7.26,564,2.75,NORMAL,7.26,11,4
2025-03-07T12:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1497.04,1995.51,65.02,0.578,7.93,629,2.26,FAILURE,7.93,12,4
2025-03-07T12:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1186.69,2088.54,66.09,0.664,7.28,677,1.9,NORMAL,7.28,12,4
2025-03-07T12:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1201.62,2095.96,64.75,0.457,8.09,649,2.48,NORMAL,8.09,12,4
2025-03-07T12:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1245.23,1969.66,67.67,0.304,7.35,578,5.9,NORMAL,7.35,12,4
2025-03-07T13:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1217.46,2068.93,63.31,0.609,8.08,643,-0.3,NORMAL,8.08,13,4
2025-03-07T13:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1203.52,2006.11,67.97,0.371,7.41,690,1.6,NORMAL,7.41,13,4
2025-03-07T13:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1227.52,1920.02,66.63,0.697,8.24,661,4.99,NORMAL,8.24,13,4
2025-03-07T13:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1245.12,2081.29,62.32,0.433,7.47,586,0.21,NORMAL,7.47,13,4
2025-03-07T14:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1210.21,2089.86,69.07,0.549,8.2,655,4.88,NORMAL,8.2,14,4
2025-03-07T14:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1154.35,2049.73,62.65,0.298,7.61,698,0.22,NORMAL,7.61,14,4
2025-03-07T14:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1179.58,1974.91,64.03,0.311,8.35,670,5.6,NORMAL,8.35,14,4
2025-03-07T14:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1204.37,1924.92,67.46,0.379,7.62,598,5.86,NORMAL,7.62,14,4
2025-03-07T15:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1189.65,1901.33,63.61,0.374,8.31,664,1.7,NORMAL,8.31,15,4
2025-03-07T15:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1184.85,2014.66,68.25,0.59,7.72,705,-2.58,NORMAL,7.72,15,4
2025-03-07T15:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1221.23,2039.88,69.93,0.647,8.41,681,-2.34,NORMAL,8.41,15,4
2025-03-07T15:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1230.39,2075.88,62.25,0.37,7.76,613,-2.53,NORMAL,7.76,15,4
2025-03-07T16:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1234.18,2099.65,63.96,0.306,8.42,677,-0.58,NORMAL,8.42,16,4
2025-03-07T16:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1210.01,1921.65,66.71,0.462,7.84,717,1.07,NORMAL,7.84,16,4
2025-03-07T16:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1177.69,2081.92,67.31,0.664,8.46,694,-1.49,NORMAL,8.46,16,4
2025-03-07T16:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1179.37,2025.5,64.4,0.627,7.92,627,5.87,NORMAL,7.92,16,4
2025-03-07T17:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1204.21,2100.74,69.03,0.685,8.54,690,1.15,NORMAL,8.54,17,4
2025-03-07T17:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1186.78,2101.41,62.37,0.605,7.95,732,7.22,NORMAL,7.95,17,4
2025-03-07T17:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1224.32,1980.67,67.76,0.562,8.54,701,6.67,NORMAL,8.54,17,4
2025-03-07T17:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1157.74,1935.9,66.44,0.308,8.07,640,6.35,NORMAL,8.07,17,4
2025-03-07T18:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1171.17,2043.67,65.95,0.652,8.72,697,3.95,NORMAL,8.72,18,4
2025-03-07T18:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1205.62,2042.18,65.02,0.299,8.14,739,2.81,NORMAL,8.14,18,4
2025-03-07T18:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1180.48,1992.56,66.73,0.555,8.68,713,-0.78,NORMAL,8.68,18,4
2025-03-07T18:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1221.18,2056.86,63.74,0.486,8.16,652,6.76,NORMAL,8.16,18,4
2025-03-07T19:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1042.91,2043.67,65.95,0.652,8.79,711,3.95,NORMAL,8.79,19,4
2025-03-07T19:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1183.61,1966.8,59.99,0.418,8.3,747,5.73,NORMAL,8.3,19,4
2025-03-07T19:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1185.68,2060.23,68.08,0.485,8.77,726,0.86,NORMAL,8.77,19,4
2025-03-07T19:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1229.03,2087.94,68.29,0.418,8.35,663,4.79,NORMAL,8.35,19,4
2025-03-07T20:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1190.03,2075.54,66.4,0.586,8.89,725,6.39,NORMAL,8.89,20,4
2025-03-07T20:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1207.69,1947.73,68.26,0.451,8.42,754,-2.36,NORMAL,8.42,20,4
2025-03-07T20:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1214.06,2096.97,65.48,0.618,8.89,740,1.1,NORMAL,8.89,20,4
2025-03-07T20:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1164.95,2047.76,64.01,0.395,8.52,670,-2.6,NORMAL,8.52,20,4
2025-03-07T21:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1190.03,2075.54,77.56,0.586,8.94,737,6.39,FAILURE,8.94,21,4
2025-03-07T21:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1180.21,1913.78,60.27,0.602,8.52,762,1.33,NORMAL,8.52,21,4
2025-03-07T21:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1217.91,1986.65,61.32,0.444,9.04,745,-0.37,NORMAL,9.04,21,4
2025-03-07T21:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1160.55,1977.25,67.26,0.647,8.66,677,5.01,NORMAL,8.66,21,4
2025-03-07T22:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1190.03,2075.54,85.8,0.586,8.99,750,6.39,NORMAL,8.99,22,4
2025-03-07T22:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1167.09,1992.37,60.98,0.393,8.6,775,5.38,NORMAL,8.6,22,4
2025-03-07T22:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1153.17,1924.94,68.79,0.462,9.22,757,-1.38,NORMAL,9.22,22,4
2025-03-07T22:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1187.45,1914.8,67.64,0.435,8.83,688,3.08,NORMAL,8.83,22,4
2025-03-07T23:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1153.51,2068.0,60.6,0.564,9.15,761,0.87,NORMAL,9.15,23,4
2025-03-07T23:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1177.82,1900.61,66.13,0.692,8.68,784,-0.49,NORMAL,8.68,23,4
2025-03-07T23:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1208.96,2071.41,64.32,0.674,9.35,768,5.37,NORMAL,9.35,23,4
2025-03-07T23:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1167.77,1974.53,66.55,0.383,8.99,693,-2.54,NORMAL,8.99,23,4
2025-03-08T00:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1160.11,2065.04,67.45,0.669,9.32,769,1.75,NORMAL,9.32,0,5
2025-03-08T00:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1197.06,2044.63,63.37,0.511,8.74,789,0.47,NORMAL,8.74,0,5
2025-03-08T00:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1200.26,2044.87,68.79,0.446,9.45,780,6.88,NORMAL,9.45,0,5
2025-03-08T00:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1199.19,1982.47,66.27,0.32,9.14,699,3.98,NORMAL,9.14,0,5
2025-03-08T01:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1168.4,2051.55,62.89,0.373,9.41,781,2.42,NORMAL,9.41,1,5
2025-03-08T01:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1185.53,2032.34,64.38,0.378,8.86,796,5.27,NORMAL,8.86,1,5
2025-03-08T01:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1213.67,1937.6,60.02,0.327,9.58,791,7.07,NORMAL,9.58,1,5
2025-03-08T01:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1180.99,2059.38,69.41,0.382,9.22,708,2.59,NORMAL,9.22,1,5
2025-03-08T02:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1223.91,1986.46,61.31,0.595,9.54,787,5.12,NORMAL,9.54,2,5
2025-03-08T02:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1160.87,2071.34,64.13,0.568,9.03,802,6.54,NORMAL,9.03,2,5
2025-03-08T02:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1172.95,2033.76,63.27,0.655,9.7,800,2.23,NORMAL,9.7,2,5
2025-03-08T02:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1202.9,1993.66,68.42,0.377,9.35,721,4.21,NORMAL,9.35,2,5
2025-03-08T03:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1207.52,2084.03,69.83,0.362,9.59,800,1.08,NORMAL,9.59,3,5
2025-03-08T03:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1209.28,1988.08,60.12,0.574,9.19,809,-1.85,NORMAL,9.19,3,5
2025-03-08T03:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1219.46,2092.51,69.45,0.504,9.84,805,5.45,NORMAL,9.84,3,5
2025-03-08T03:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1234.49,1954.17,62.89,0.659,9.52,728,2.99,NORMAL,9.52,3,5
2025-03-08T04:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1216.98,2068.33,65.21,0.577,9.71,815,5.85,NORMAL,9.71,4,5
2025-03-08T04:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1168.34,2089.14,66.55,0.321,9.26,819,6.23,NORMAL,9.26,4,5
2025-03-08T04:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1068.26,2092.51,69.45,0.504,10.01,815,5.45,NORMAL,10.01,4,5
2025-03-08T04:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1210.85,1976.34,69.43,0.303,9.66,737,-0.52,NORMAL,9.66,4,5
2025-03-08T05:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1241.44,1922.55,62.46,0.542,9.77,824,1.15,NORMAL,9.77,5,5
2025-03-08T05:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1179.65,1948.57,65.74,0.633,9.44,827,-0.39,NORMAL,9.44,5,5
2025-03-08T05:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1231.5,2074.8,64.29,0.673,10.11,829,-1.78,NORMAL,10.11,5,5
2025-03-08T05:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1207.11,2073.17,62.54,0.584,9.76,745,5.92,NORMAL,9.76,5,5
2025-03-08T06:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1183.63,2011.27,63.15,0.667,9.94,837,2.17,NORMAL,9.94,6,5
2025-03-08T06:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1191.98,2024.93,68.9,0.402,9.49,841,5.18,NORMAL,9.49,6,5
2025-03-08T06:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1166.46,1946.31,61.72,0.465,10.27,839,4.64,NORMAL,10.27,6,5
2025-03-08T06:53:23.160764,ROB-ARM-241e51,ROBOTIC_ARM,1201.26,1923.03,69.92,0.526,9.93,750,4.01,NORMAL,9.93,6,5
2025-03-08T07:53:23.160764,ROB-ARM-11cb98,ROBOTIC_ARM,1188.23,2000.17,64.49,0.579,10.01,845,-0.81,NORMAL,10.01,7,5
2025-03-08T07:53:23.160764,ROB-ARM-5756d3,ROBOTIC_ARM,1208.79,1935.34,64.62,0.343,9.61,849,2.31,NORMAL,9.61,7,5
2025-03-08T07:53:23.160764,ROB-ARM-cb4fee,ROBOTIC_ARM,1240.62,2090.56,66.16,0.325,10.45,850,2.96,NORMAL,10.45,7,5
