timestamp,machine_id,machine_type,spindle_speed_rpm,cutting_force_n,motor_temperature_celsius,coolant_temperature_celsius,coolant_flow_rate_l_min,vibration_mm_per_s,tool_wear_percent,operation_time_hours,parts_produced,status,time_since_maintenance,hour_of_day,day_of_week
2025-03-08T03:28:33.647793,CNC-601eea,CNC_MACHINE,5065.08,119.88,73.1,26.33,3.54,0.305,4.12,7.51,76,NORMAL,7.51,3,5
2025-03-08T04:28:33.647793,CNC-cd1809,CNC_MACHINE,4909.31,124.02,65.38,25.38,3.68,0.33,6.98,6.72,93,NORMAL,6.72,4,5
2025-03-08T04:28:33.647793,CNC-714ac9,CNC_MACHINE,5153.51,120.1,67.09,24.53,3.66,0.563,3.01,6.97,78,NORMAL,6.97,4,5
2025-03-08T04:28:33.647793,CNC-2645fa,CNC_MACHINE,5125.06,113.69,71.0,24.97,3.35,0.472,5.13,7.11,84,NORMAL,7.11,4,5
2025-03-08T04:28:33.647793,CNC-601eea,CNC_MACHINE,5185.02,120.8,71.27,26.45,3.56,0.364,5.75,7.66,77,NORMAL,7.66,4,5
2025-03-08T05:28:33.647793,CNC-cd1809,CNC_MACHINE,4909.31,124.02,65.38,36.35,2.36,0.33,6.98,6.84,96,NORMAL,6.84,5,5
2025-03-08T05:28:33.647793,CNC-714ac9,CNC_MACHINE,4824.61,112.39,67.08,24.84,3.66,0.462,-1.93,7.16,81,NORMAL,7.16,5,5
2025-03-08T05:28:33.647793,CNC-2645fa,CNC_MACHINE,5034.7,114.65,70.94,23.29,3.6,0.592,-1.07,7.23,87,NORMAL,7.23,5,5
2025-03-08T05:28:33.647793,CNC-601eea,CNC_MACHINE,5085.19,119.37,68.79,23.33,3.42,0.491,-1.9,7.81,78,NORMAL,7.81,5,5
2025-03-08T06:28:33.647793,CNC-cd1809,CNC_MACHINE,4871.02,116.23,65.42,25.78,3.48,0.578,6.32,6.95,97,NORMAL,6.95,6,5
2025-03-08T06:28:33.647793,CNC-714ac9,CNC_MACHINE,5010.26,127.14,68.18,24.74,3.48,0.538,6.22,7.35,83,NORMAL,7.35,6,5
2025-03-08T06:28:33.647793,CNC-2645fa,CNC_MACHINE,5152.13,124.05,69.28,24.06,3.3,0.326,-0.23,7.4,88,NORMAL,7.4,6,5
2025-03-08T06:28:33.647793,CNC-601eea,CNC_MACHINE,5139.68,119.86,68.84,26.62,3.35,0.467,7.63,8.01,80,NORMAL,8.01,6,5
2025-03-08T07:28:33.647793,CNC-cd1809,CNC_MACHINE,4978.85,116.48,74.08,26.88,3.5,0.397,2.15,7.09,98,NORMAL,7.09,7,5
2025-03-08T07:28:33.647793,CNC-714ac9,CNC_MACHINE,4881.28,120.67,65.6,25.42,3.61,0.199,2.46,7.43,84,NORMAL,7.43,7,5
2025-03-08T07:28:33.647793,CNC-2645fa,CNC_MACHINE,4884.66,127.62,73.42,26.29,3.51,0.474,3.6,7.56,89,NORMAL,7.56,7,5
2025-03-08T07:28:33.647793,CNC-601eea,CNC_MACHINE,5036.23,128.32,68.83,23.44,3.63,0.273,6.1,8.13,81,NORMAL,8.13,7,5
2025-03-08T08:28:33.647793,CNC-cd1809,CNC_MACHINE,4843.03,113.45,73.92,24.29,3.67,0.315,3.89,7.29,99,NORMAL,7.29,8,5
2025-03-08T08:28:33.647793,CNC-714ac9,CNC_MACHINE,4809.21,114.97,71.36,26.91,3.46,0.317,0.63,7.67,86,NORMAL,7.67,8,5
2025-03-08T08:28:33.647793,CNC-2645fa,CNC_MACHINE,5153.3,119.18,66.11,25.29,3.53,0.398,-0.6,7.72,92,NORMAL,7.72,8,5
2025-03-08T08:28:33.647793,CNC-601eea,CNC_MACHINE,5097.34,124.26,73.89,26.31,3.55,0.555,2.07,8.24,82,NORMAL,8.24,8,5
2025-03-08T09:28:33.647793,CNC-cd1809,CNC_MACHINE,4936.62,125.83,66.06,26.04,3.41,0.489,7.13,7.43,100,NORMAL,7.43,9,5
2025-03-08T09:28:33.647793,CNC-714ac9,CNC_MACHINE,4897.03,123.75,70.17,25.34,3.53,0.397,5.72,7.78,89,NORMAL,7.78,9,5
2025-03-08T09:28:33.647793,CNC-2645fa,CNC_MACHINE,5051.2,129.05,66.87,25.35,3.69,0.284,2.4,7.87,95,NORMAL,7.87,9,5
2025-03-08T09:28:33.647793,CNC-601eea,CNC_MACHINE,5032.78,122.46,75.06,26.78,3.69,0.232,0.39,8.47,84,NORMAL,8.47,9,5
2025-03-08T10:28:33.647793,CNC-cd1809,CNC_MACHINE,4935.85,124.37,70.36,24.96,3.42,0.408,3.28,7.65,102,NORMAL,7.65,10,5
2025-03-08T10:28:33.647793,CNC-714ac9,CNC_MACHINE,4991.59,116.23,70.2,25.28,3.62,0.311,4.43,7.97,91,NORMAL,7.97,10,5
2025-03-08T10:28:33.647793,CNC-2645fa,CNC_MACHINE,5051.2,129.05,84.09,25.35,3.69,0.284,2.4,8.01,96,NORMAL,8.01,10,5
2025-03-08T10:28:33.647793,CNC-601eea,CNC_MACHINE,5135.35,110.83,68.43,25.18,3.58,0.577,-1.37,8.64,87,NORMAL,8.64,10,5
2025-03-08T11:28:33.647793,CNC-cd1809,CNC_MACHINE,5145.07,118.7,71.38,23.48,3.34,0.579,3.07,7.87,105,NORMAL,7.87,11,5
2025-03-08T11:28:33.647793,CNC-714ac9,CNC_MACHINE,4918.86,121.18,66.23,24.24,3.48,0.303,6.76,8.07,94,NORMAL,8.07,11,5
2025-03-08T11:28:33.647793,CNC-2645fa,CNC_MACHINE,5139.15,128.17,68.23,26.75,3.34,0.233,7.86,8.17,99,NORMAL,8.17,11,5
2025-03-08T11:28:33.647793,CNC-601eea,CNC_MACHINE,5083.75,114.69,73.81,24.85,3.67,0.512,5.51,8.83,89,NORMAL,8.83,11,5
2025-03-08T12:28:33.647793,CNC-cd1809,CNC_MACHINE,5120.99,116.58,68.19,23.06,3.57,0.573,-0.65,8.05,107,NORMAL,8.05,12,5
2025-03-08T12:28:33.647793,CNC-714ac9,CNC_MACHINE,4842.37,114.33,65.47,24.13,3.42,0.216,2.1,8.32,96,NORMAL,8.32,12,5
2025-03-08T12:28:33.647793,CNC-2645fa,CNC_MACHINE,5073.32,122.5,74.47,24.35,3.46,0.573,5.03,8.29,100,NORMAL,8.29,12,5
2025-03-08T12:28:33.647793,CNC-601eea,CNC_MACHINE,4989.22,129.76,74.86,24.41,3.42,0.285,4.95,8.95,91,NORMAL,8.95,12,5
2025-03-08T13:28:33.647793,CNC-cd1809,CNC_MACHINE,4911.23,126.16,68.78,22.95,3.57,0.451,2.85,8.2,109,NORMAL,8.2,13,5
2025-03-08T13:28:33.647793,CNC-714ac9,CNC_MACHINE,4808.49,123.19,73.8,25.89,3.49,0.414,1.86,8.55,99,NORMAL,8.55,13,5
2025-03-08T13:28:33.647793,CNC-2645fa,CNC_MACHINE,4985.8,127.34,68.86,24.53,3.64,0.263,7.11,8.45,103,NORMAL,8.45,13,5
2025-03-08T13:28:33.647793,CNC-601eea,CNC_MACHINE,4943.11,116.28,75.04,25.02,3.52,0.593,1.8,9.17,92,NORMAL,9.17,13,5
2025-03-08T14:28:33.647793,CNC-cd1809,CNC_MACHINE,4864.07,120.25,68.26,24.41,3.53,0.326,3.13,8.29,112,NORMAL,8.29,14,5
2025-03-08T14:28:33.647793,CNC-714ac9,CNC_MACHINE,5020.66,114.18,74.09,26.23,3.48,0.58,4.27,8.66,102,NORMAL,8.66,14,5
2025-03-08T14:28:33.647793,CNC-2645fa,CNC_MACHINE,5106.81,124.42,69.25,25.95,3.61,0.468,-0.58,8.7,105,NORMAL,8.7,14,5
2025-03-08T14:28:33.647793,CNC-601eea,CNC_MACHINE,5063.83,125.77,65.06,26.78,3.59,0.406,7.42,9.42,94,NORMAL,9.42,14,5
2025-03-08T15:28:33.647793,CNC-cd1809,CNC_MACHINE,4892.23,125.69,67.26,23.8,3.68,0.505,2.04,8.53,113,NORMAL,8.53,15,5
2025-03-08T15:28:33.647793,CNC-714ac9,CNC_MACHINE,4852.01,121.19,71.3,26.63,3.41,0.342,5.82,8.84,104,NORMAL,8.84,15,5
2025-03-08T15:28:33.647793,CNC-2645fa,CNC_MACHINE,5124.24,113.96,71.97,26.15,3.68,0.564,1.78,8.94,107,NORMAL,8.94,15,5
2025-03-08T15:28:33.647793,CNC-601eea,CNC_MACHINE,4976.01,122.85,70.16,23.88,3.51,0.202,2.04,9.57,97,NORMAL,9.57,15,5
2025-03-08T16:28:33.647793,CNC-cd1809,CNC_MACHINE,5197.06,123.99,72.72,26.09,3.56,0.578,2.75,8.7,114,NORMAL,8.7,16,5
2025-03-08T16:28:33.647793,CNC-714ac9,CNC_MACHINE,5054.61,110.96,67.73,26.71,3.68,0.477,6.51,8.98,105,NORMAL,8.98,16,5
2025-03-08T16:28:33.647793,CNC-2645fa,CNC_MACHINE,5124.24,113.96,91.6,26.15,3.68,0.564,1.78,9.17,109,NORMAL,9.17,16,5
2025-03-08T16:28:33.647793,CNC-601eea,CNC_MACHINE,4983.91,111.95,75.15,25.48,3.33,0.229,2.96,9.68,99,NORMAL,9.68,16,5
2025-03-08T17:28:33.647793,CNC-cd1809,CNC_MACHINE,4911.18,109.85,70.18,24.24,3.67,0.528,7.12,8.93,115,NORMAL,8.93,17,5
2025-03-08T17:28:33.647793,CNC-714ac9,CNC_MACHINE,5156.41,122.65,68.97,26.56,3.66,0.355,8.72,9.1,108,NORMAL,9.1,17,5
2025-03-08T17:28:33.647793,CNC-2645fa,CNC_MACHINE,5137.91,123.14,68.75,23.29,3.38,0.482,6.79,9.38,112,NORMAL,9.38,17,5
2025-03-08T17:28:33.647793,CNC-601eea,CNC_MACHINE,5105.28,113.62,69.33,25.6,3.46,0.495,6.91,9.76,101,NORMAL,9.76,17,5
2025-03-08T18:28:33.647793,CNC-cd1809,CNC_MACHINE,5100.57,122.04,68.36,25.07,3.56,0.343,6.96,9.15,116,NORMAL,9.15,18,5
2025-03-08T18:28:33.647793,CNC-714ac9,CNC_MACHINE,5156.41,122.65,68.97,26.56,3.66,1.198,8.72,9.31,109,NORMAL,9.31,18,5
2025-03-08T18:28:33.647793,CNC-2645fa,CNC_MACHINE,4935.87,111.87,70.17,24.12,3.41,0.593,5.33,9.62,114,NORMAL,9.62,18,5
2025-03-08T18:28:33.647793,CNC-601eea,CNC_MACHINE,5088.4,126.4,66.98,26.95,3.39,0.454,-0.88,9.87,103,NORMAL,9.87,18,5
2025-03-08T19:28:33.647793,CNC-cd1809,CNC_MACHINE,4995.92,124.69,72.4,23.57,3.68,0.505,8.13,9.28,119,NORMAL,9.28,19,5
2025-03-08T19:28:33.647793,CNC-714ac9,CNC_MACHINE,4807.38,119.49,72.19,26.15,3.55,0.249,6.31,9.5,112,NORMAL,9.5,19,5
2025-03-08T19:28:33.647793,CNC-2645fa,CNC_MACHINE,5090.47,120.65,71.19,24.37,3.6,0.255,5.02,9.8,117,NORMAL,9.8,19,5
2025-03-08T19:28:33.647793,CNC-601eea,CNC_MACHINE,5010.76,110.99,66.22,26.37,3.55,0.296,6.4,10.12,106,NORMAL,10.12,19,5
2025-03-08T20:28:33.647793,CNC-cd1809,CNC_MACHINE,4892.97,117.91,66.52,24.12,3.35,0.207,2.18,9.46,121,NORMAL,9.46,20,5
2025-03-08T20:28:33.647793,CNC-714ac9,CNC_MACHINE,4804.94,127.68,64.93,24.79,3.4,0.277,8.47,9.66,114,NORMAL,9.66,20,5
2025-03-08T20:28:33.647793,CNC-2645fa,CNC_MACHINE,4987.19,122.46,73.33,24.61,3.6,0.237,2.02,10.02,118,NORMAL,10.02,20,5
2025-03-08T20:28:33.647793,CNC-601eea,CNC_MACHINE,4827.55,111.9,68.21,23.24,3.48,0.426,8.7,10.22,108,NORMAL,10.22,20,5
2025-03-08T21:28:33.647793,CNC-cd1809,CNC_MACHINE,5086.27,124.24,64.99,25.93,3.34,0.448,6.91,9.56,124,NORMAL,9.56,21,5
2025-03-08T21:28:33.647793,CNC-714ac9,CNC_MACHINE,5038.29,110.51,66.97,24.09,3.56,0.526,8.1,9.86,116,NORMAL,9.86,21,5
2025-03-08T21:28:33.647793,CNC-2645fa,CNC_MACHINE,4811.67,119.1,73.99,25.56,3.47,0.525,5.74,10.26,120,NORMAL,10.26,21,5
2025-03-08T21:28:33.647793,CNC-601eea,CNC_MACHINE,4893.19,120.08,66.2,22.97,3.41,0.232,5.73,10.41,111,NORMAL,10.41,21,5
2025-03-08T22:28:33.647793,CNC-cd1809,CNC_MACHINE,4917.79,118.96,68.23,24.97,3.47,0.478,3.85,9.69,127,NORMAL,9.69,22,5
2025-03-08T22:28:33.647793,CNC-714ac9,CNC_MACHINE,5080.54,121.75,71.75,25.12,3.68,0.276,3.36,10.09,118,NORMAL,10.09,22,5
2025-03-08T22:28:33.647793,CNC-2645fa,CNC_MACHINE,4950.42,111.7,68.15,26.8,3.33,0.45,6.21,10.39,121,NORMAL,10.39,22,5
2025-03-08T22:28:33.647793,CNC-601eea,CNC_MACHINE,4836.05,124.58,69.47,25.3,3.47,0.267,4.12,10.49,114,NORMAL,10.49,22,5
2025-03-08T23:28:33.647793,CNC-cd1809,CNC_MACHINE,5129.27,123.9,69.08,22.96,3.51,0.413,4.84,9.91,130,NORMAL,9.91,23,5
2025-03-08T23:28:33.647793,CNC-714ac9,CNC_MACHINE,4979.59,120.14,74.16,24.64,3.51,0.452,4.71,10.34,120,NORMAL,10.34,23,5
2025-03-08T23:28:33.647793,CNC-2645fa,CNC_MACHINE,4807.41,116.87,69.6,24.7,3.61,0.583,3.41,10.54,123,NORMAL,10.54,23,5
2025-03-08T23:28:33.647793,CNC-601eea,CNC_MACHINE,4943.54,121.27,64.82,26.06,3.37,0.233,5.28,10.73,116,NORMAL,10.73,23,5
2025-03-09T00:28:33.647793,CNC-cd1809,CNC_MACHINE,5063.39,111.7,68.21,23.07,3.65,0.52,5.21,9.99,131,NORMAL,9.99,0,6
2025-03-09T00:28:33.647793,CNC-714ac9,CNC_MACHINE,4930.98,114.83,66.69,24.92,3.67,0.59,4.79,10.42,121,NORMAL,10.42,0,6
2025-03-09T00:28:33.647793,CNC-2645fa,CNC_MACHINE,5097.86,110.33,74.14,24.48,3.47,0.303,5.13,10.66,124,NORMAL,10.66,0,6
2025-03-09T00:28:33.647793,CNC-601eea,CNC_MACHINE,5091.03,114.2,74.58,23.48,3.41,0.203,2.7,10.93,117,NORMAL,10.93,0,6
2025-03-09T01:28:33.647793,CNC-cd1809,CNC_MACHINE,5129.29,117.49,75.01,23.83,3.49,0.432,9.19,10.07,133,NORMAL,10.07,1,6
2025-03-09T01:28:33.647793,CNC-714ac9,CNC_MACHINE,5143.38,121.98,68.18,25.25,3.39,0.243,3.1,10.59,124,NORMAL,10.59,1,6
2025-03-09T01:28:33.647793,CNC-2645fa,CNC_MACHINE,4876.37,122.9,72.85,24.12,3.65,0.507,0.04,10.82,126,NORMAL,10.82,1,6
2025-03-09T01:28:33.647793,CNC-601eea,CNC_MACHINE,4860.04,129.26,67.8,24.58,3.44,0.512,2.31,11.09,118,NORMAL,11.09,1,6
2025-03-09T02:28:33.647793,CNC-cd1809,CNC_MACHINE,4861.48,124.06,67.74,24.14,3.55,0.312,3.91,10.3,135,NORMAL,10.3,2,6
2025-03-09T02:28:33.647793,CNC-714ac9,CNC_MACHINE,4937.81,123.37,72.53,23.83,3.5,0.579,3.45,10.69,127,NORMAL,10.69,2,6
2025-03-09T02:28:33.647793,CNC-2645fa,CNC_MACHINE,5082.5,126.34,67.33,24.83,3.52,0.49,5.15,11.01,128,NORMAL,11.01,2,6
2025-03-09T02:28:33.647793,CNC-601eea,CNC_MACHINE,5067.58,119.93,71.84,26.48,3.31,0.407,8.36,11.21,119,NORMAL,11.21,2,6
2025-03-09T03:28:33.647793,CNC-cd1809,CNC_MACHINE,5085.05,109.83,70.65,24.59,3.38,0.447,7.67,10.46,136,NORMAL,10.46,3,6
2025-03-09T03:28:33.647793,CNC-714ac9,CNC_MACHINE,4855.89,119.91,66.81,26.35,3.42,0.43,5.51,10.89,130,NORMAL,10.89,3,6
2025-03-09T03:28:33.647793,CNC-2645fa,CNC_MACHINE,4872.82,126.07,74.97,26.11,3.56,0.304,1.77,11.24,131,NORMAL,11.24,3,6
2025-03-09T03:28:33.647793,CNC-601eea,CNC_MACHINE,4797.66,129.0,72.62,24.47,3.4,0.366,6.19,11.39,120,NORMAL,11.39,3,6
2025-03-09T04:28:33.647793,CNC-cd1809,CNC_MACHINE,5070.89,119.47,73.58,23.93,3.52,0.32,7.62,10.55,138,NORMAL,10.55,4,6
2025-03-09T04:28:33.647793,CNC-714ac9,CNC_MACHINE,5128.63,122.29,74.05,26.95,3.63,0.367,6.63,11.1,132,NORMAL,11.1,4,6
2025-03-09T04:28:33.647793,CNC-2645fa,CNC_MACHINE,4864.72,125.05,70.7,23.43,3.31,0.562,3.5,11.33,132,NORMAL,11.33,4,6
2025-03-09T04:28:33.647793,CNC-601eea,CNC_MACHINE,4820.16,125.16,72.97,24.21,3.43,0.287,5.32,11.5,123,NORMAL,11.5,4,6
2025-03-09T05:28:33.647793,CNC-cd1809,CNC_MACHINE,4982.89,122.23,73.35,26.92,3.42,0.409,3.51,10.79,139,NORMAL,10.79,5,6
2025-03-09T05:28:33.647793,CNC-714ac9,CNC_MACHINE,5041.78,118.39,72.89,25.08,3.69,0.26,4.76,11.21,133,NORMAL,11.21,5,6
2025-03-09T05:28:33.647793,CNC-2645fa,CNC_MACHINE,5106.54,117.79,74.57,26.88,3.57,0.366,7.15,11.5,135,NORMAL,11.5,5,6
2025-03-09T05:28:33.649150,CNC-601eea,CNC_MACHINE,5034.33,129.63,70.31,25.02,3.5,0.47,0.45,11.66,126,NORMAL,11.66,5,6
2025-03-09T06:28:33.649150,CNC-cd1809,CNC_MACHINE,4855.63,111.26,67.67,23.37,3.36,0.469,8.27,11.0,140,NORMAL,11.0,6,6
2025-03-09T06:28:33.649150,CNC-714ac9,CNC_MACHINE,5068.0,124.01,66.41,24.42,3.33,0.525,6.09,11.36,134,NORMAL,11.36,6,6
2025-03-09T06:28:33.649150,CNC-2645fa,CNC_MACHINE,4845.31,127.24,73.44,26.24,3.37,0.401,6.74,11.74,138,NORMAL,11.74,6,6
2025-03-09T06:28:33.649150,CNC-601eea,CNC_MACHINE,5049.86,129.72,71.05,27.05,3.31,0.42,1.43,11.79,129,NORMAL,11.79,6,6
2025-03-09T07:28:33.649150,CNC-cd1809,CNC_MACHINE,4855.63,111.26,93.0,23.37,3.36,0.469,8.27,11.2,143,NORMAL,11.2,7,6
2025-03-09T07:28:33.649150,CNC-714ac9,CNC_MACHINE,5115.77,111.03,66.63,23.69,3.34,0.512,5.54,11.5,136,NORMAL,11.5,7,6
2025-03-09T07:28:33.649150,CNC-2645fa,CNC_MACHINE,4845.31,127.24,90.51,26.24,3.37,0.401,6.74,11.89,139,NORMAL,11.89,7,6
2025-03-09T07:28:33.649150,CNC-601eea,CNC_MACHINE,5017.06,116.9,71.72,25.29,3.55,0.233,9.11,11.91,132,NORMAL,11.91,7,6
2025-03-09T08:28:33.649150,CNC-cd1809,CNC_MACHINE,4895.28,118.33,67.07,24.93,3.64,0.529,3.26,11.3,145,NORMAL,11.3,8,6
2025-03-09T08:28:33.649150,CNC-714ac9,CNC_MACHINE,5165.57,110.04,72.87,26.35,3.38,0.298,3.96,11.7,139,NORMAL,11.7,8,6
2025-03-09T08:28:33.649150,CNC-2645fa,CNC_MACHINE,5081.71,118.37,64.88,23.21,3.55,0.581,8.94,12.08,140,NORMAL,12.08,8,6
2025-03-09T08:28:33.649150,CNC-601eea,CNC_MACHINE,5123.01,114.77,73.28,23.56,3.44,0.365,0.22,12.15,135,NORMAL,12.15,8,6
2025-03-09T09:28:33.649150,CNC-cd1809,CNC_MACHINE,4965.61,117.73,75.14,24.3,3.64,0.309,9.5,11.39,147,NORMAL,11.39,9,6
2025-03-09T09:28:33.649150,CNC-714ac9,CNC_MACHINE,5151.67,117.57,66.61,24.57,3.69,0.209,1.63,11.81,142,NORMAL,11.81,9,6
2025-03-09T09:28:33.649150,CNC-2645fa,CNC_MACHINE,5167.53,126.72,67.98,24.19,3.56,0.369,8.71,12.32,141,NORMAL,12.32,9,6
2025-03-09T09:28:33.649150,CNC-601eea,CNC_MACHINE,4805.18,111.28,73.2,24.35,3.35,0.2,4.06,12.3,136,NORMAL,12.3,9,6
2025-03-09T10:28:33.649150,CNC-cd1809,CNC_MACHINE,4983.89,112.57,71.81,25.91,3.48,0.56,9.44,11.48,148,NORMAL,11.48,10,6
2025-03-09T10:28:33.649150,CNC-714ac9,CNC_MACHINE,5151.67,117.57,66.61,24.57,3.69,1.337,1.63,12.02,144,NORMAL,12.02,10,6
2025-03-09T10:28:33.649150,CNC-2645fa,CNC_MACHINE,4815.21,115.17,72.3,24.13,3.41,0.359,6.59,12.48,144,NORMAL,12.48,10,6
2025-03-09T10:28:33.649150,CNC-601eea,CNC_MACHINE,4985.58,116.68,67.82,22.96,3.69,0.207,5.76,12.42,137,NORMAL,12.42,10,6
2025-03-09T11:28:33.649150,CNC-cd1809,CNC_MACHINE,5173.8,128.29,73.26,24.37,3.67,0.597,6.61,11.64,149,NORMAL,11.64,11,6
2025-03-09T11:28:33.649150,CNC-714ac9,CNC_MACHINE,5050.05,110.82,74.74,24.14,3.38,0.215,2.18,12.23,145,NORMAL,12.23,11,6
2025-03-09T11:28:33.649150,CNC-2645fa,CNC_MACHINE,4949.33,110.39,75.11,23.12,3.48,0.581,0.07,12.65,147,NORMAL,12.65,11,6
2025-03-09T11:28:33.649150,CNC-601eea,CNC_MACHINE,5048.62,123.62,66.7,25.08,3.31,0.557,4.9,12.52,140,NORMAL,12.52,11,6
2025-03-09T12:28:33.649150,CNC-cd1809,CNC_MACHINE,4964.29,118.21,73.9,24.59,3.39,0.189,3.62,11.74,152,NORMAL,11.74,12,6
2025-03-09T12:28:33.649150,CNC-714ac9,CNC_MACHINE,5120.95,127.06,65.66,26.16,3.66,0.555,7.47,12.34,148,NORMAL,12.34,12,6
2025-03-09T12:28:33.649150,CNC-2645fa,CNC_MACHINE,4891.03,120.09,69.85,24.39,3.33,0.402,8.03,12.87,148,NORMAL,12.87,12,6
2025-03-09T12:28:33.649150,CNC-601eea,CNC_MACHINE,4906.77,111.73,66.78,25.62,3.62,0.542,2.42,12.76,142,NORMAL,12.76,12,6
2025-03-09T13:28:33.649150,CNC-cd1809,CNC_MACHINE,4804.09,126.5,66.82,23.34,3.48,0.412,2.3,11.85,153,NORMAL,11.85,13,6
2025-03-09T13:28:33.649150,CNC-714ac9,CNC_MACHINE,4957.05,125.06,69.54,25.71,3.68,0.601,1.36,12.45,150,NORMAL,12.45,13,6
2025-03-09T13:28:33.649150,CNC-2645fa,CNC_MACHINE,4874.61,120.45,73.55,23.0,3.4,0.332,8.88,13.04,150,NORMAL,13.04,13,6
2025-03-09T13:28:33.649150,CNC-601eea,CNC_MACHINE,4802.71,117.58,72.7,24.4,3.5,0.524,1.36,12.93,145,NORMAL,12.93,13,6
2025-03-09T14:28:33.649150,CNC-cd1809,CNC_MACHINE,5082.73,128.13,74.5,23.46,3.64,0.61,3.68,12.01,155,NORMAL,12.01,14,6
2025-03-09T14:28:33.649150,CNC-714ac9,CNC_MACHINE,5087.25,126.83,69.33,25.86,3.45,0.551,3.32,12.62,152,NORMAL,12.62,14,6
2025-03-09T14:28:33.649150,CNC-2645fa,CNC_MACHINE,4874.61,120.45,73.55,37.64,1.97,0.332,8.88,13.21,151,NORMAL,13.21,14,6
2025-03-09T14:28:33.649150,CNC-601eea,CNC_MACHINE,5068.22,125.59,74.3,26.2,3.55,0.561,8.49,13.03,148,NORMAL,13.03,14,6
2025-03-09T15:28:33.649150,CNC-cd1809,CNC_MACHINE,5145.98,119.35,73.65,25.62,3.32,0.216,6.69,12.22,156,NORMAL,12.22,15,6
2025-03-09T15:28:33.649150,CNC-714ac9,CNC_MACHINE,4841.86,126.6,67.77,25.6,3.54,0.208,1.39,12.79,153,NORMAL,12.79,15,6
2025-03-09T15:28:33.649150,CNC-2645fa,CNC_MACHINE,4923.14,120.06,65.8,26.28,3.34,0.513,1.57,13.3,152,NORMAL,13.3,15,6
2025-03-09T15:28:33.649150,CNC-601eea,CNC_MACHINE,4839.59,110.96,70.7,26.84,3.54,0.219,6.92,13.21,151,NORMAL,13.21,15,6
2025-03-09T16:28:33.649150,CNC-cd1809,CNC_MACHINE,5112.05,126.79,71.6,26.22,3.32,0.564,3.81,12.32,157,NORMAL,12.32,16,6
2025-03-09T16:28:33.649150,CNC-714ac9,CNC_MACHINE,4983.09,122.55,68.31,26.06,3.62,0.569,5.02,12.94,154,NORMAL,12.94,16,6
2025-03-09T16:28:33.649150,CNC-2645fa,CNC_MACHINE,4923.14,120.06,83.37,26.28,3.34,0.513,1.57,13.53,153,NORMAL,13.53,16,6
2025-03-09T16:28:33.649150,CNC-601eea,CNC_MACHINE,4977.36,124.32,68.8,26.35,3.37,0.191,4.0,13.41,153,NORMAL,13.41,16,6
2025-03-09T17:28:33.649150,CNC-cd1809,CNC_MACHINE,5135.53,126.17,69.55,26.57,3.35,0.452,4.17,12.46,158,NORMAL,12.46,17,6
2025-03-09T17:28:33.649150,CNC-714ac9,CNC_MACHINE,4801.6,118.52,65.76,26.49,3.33,0.59,2.14,13.13,157,NORMAL,13.13,17,6
2025-03-09T17:28:33.649150,CNC-2645fa,CNC_MACHINE,5089.97,127.46,66.41,24.56,3.62,0.405,1.23,13.66,155,NORMAL,13.66,17,6
2025-03-09T17:28:33.649150,CNC-601eea,CNC_MACHINE,4842.26,112.8,65.92,27.03,3.42,0.555,5.2,13.59,156,NORMAL,13.59,17,6
2025-03-09T18:28:33.649150,CNC-cd1809,CNC_MACHINE,5037.84,126.59,72.54,23.86,3.58,0.186,9.54,12.67,161,NORMAL,12.67,18,6
2025-03-09T18:28:33.649150,CNC-714ac9,CNC_MACHINE,4896.91,119.22,69.1,24.32,3.69,0.235,8.41,13.31,158,NORMAL,13.31,18,6
2025-03-09T18:28:33.649660,CNC-2645fa,CNC_MACHINE,4911.78,126.0,72.8,24.04,3.46,0.316,8.69,13.8,157,NORMAL,13.8,18,6
2025-03-09T18:28:33.649660,CNC-601eea,CNC_MACHINE,5069.85,112.51,74.68,26.2,3.58,0.474,2.68,13.79,159,NORMAL,13.79,18,6
2025-03-09T19:28:33.649660,CNC-cd1809,CNC_MACHINE,4822.2,112.75,69.94,24.66,3.61,0.343,10.18,12.87,164,NORMAL,12.87,19,6
2025-03-09T19:28:33.649660,CNC-714ac9,CNC_MACHINE,4957.54,115.55,68.2,26.79,3.34,0.301,8.54,13.44,160,NORMAL,13.44,19,6
2025-03-09T19:28:33.649660,CNC-2645fa,CNC_MACHINE,5016.01,119.71,71.33,26.53,3.53,0.318,1.65,14.03,160,NORMAL,14.03,19,6
2025-03-09T19:28:33.649660,CNC-601eea,CNC_MACHINE,4917.67,122.04,65.98,23.53,3.68,0.242,9.31,13.93,161,NORMAL,13.93,19,6
2025-03-09T20:28:33.649660,CNC-cd1809,CNC_MACHINE,4844.1,116.12,71.11,23.53,3.48,0.19,3.63,13.01,165,NORMAL,13.01,20,6
2025-03-09T20:28:33.649660,CNC-714ac9,CNC_MACHINE,5191.18,118.94,66.12,24.92,3.59,0.242,7.12,13.56,163,NORMAL,13.56,20,6
2025-03-09T20:28:33.649660,CNC-2645fa,CNC_MACHINE,4946.04,117.9,67.54,26.7,3.33,0.553,3.32,14.23,163,NORMAL,14.23,20,6
2025-03-09T20:28:33.649660,CNC-601eea,CNC_MACHINE,4816.16,115.71,68.8,27.0,3.63,0.393,7.28,14.15,163,NORMAL,14.15,20,6
